words,letter
"ウェルカム [welcome] (名)*迎。歡待。挨拶。 ヴサイユー;versames] (名) [地] フランス，セー?エ丨ォアK縣の首都。パリの南西一六粁1""-*®S。！き4うでん [丨宮殿-名)グェルサィユ|:あう著名0大2殿。ルィ十四世の計遨で、ル-,""1 1•マンサール•ガア9ェール等の建築家の努力•經 螫|:よるtので，j六六四年著手L、一七一四年完 成した^蔹壯^華麗の意匠裝御は’ルィ十四世武と稱 ぜられる0そのr鏡の間」11*和會議.か行11れ,:こと ,:よって名高い。！へい**-じようや<""::::':  [丨平和粢約] (名]  [歷] 歐洲大戰は一九一八年十 一月休戰と*り、翌年一月、•ゥHルサィユ'""-於いて* 和會議が開かれ、®箇月の討議の後，遂r-平和條約案 を作成し'六月二十八日グュルサィユ宮殿で、日•来. 英•佛.伊外二十二箇國とドィッとの調印^終',no 同條約,1十五篇西百四十條と十八の附®書とから成 リ’ドィッに對す^平和條約のみ仃ら^^馄久平和の 策を企圖してゐso",u
"ウェルズ [Herbert George wells] (名)ciィギリス®小說家.評論家•歴史家。文學者れるU勿 論、他面生物學者•物理學者•哲學者•社曾學者•歷史 學者で、その知識の上':口丨-,ンスか敍し、評論の筆 か執り、近代科學上の理論と機械發明の進步|:茶•礎 を匿く科學小訛か*4/且物理的機械科學と經濟學 との利用じょって社會改良の理想地じ至らうとして ゐる。その著1'-「タイム-',シーン」「空中戦爭」「世界文化史大系」「生命の科银」寒8,ゎう""~八六六一",u
"ヴェルダンcverdun] (名) [地] フランスの耍塞 市で、ミユーX地方の首.*0歐洲大戦|:際し*1九 一六年二月からの獨佛兩軍の激*地とIて有名で*, ろ。—-じょうやく n!T [—條約] (名) [歷■-西 曆八四三年、チ,—ルス大帝®孫0タール-ルィ-チ', 丨ルス4,、この地';會して遺領か三分する事か定め ?;條約。",u
"ウェルテルCWerthersK名) [文3「若きゥェルテ ルの*L み」(Die Leiden des juDgs 匀 erthers] ゲ丨テ伶の谨簡體の小說❶情熱的訂ドィタ文學の償値 を世界的とした尊い史的意*ある痄で，主人公若合 «家ゥ*'■•テルと處女Bッテとの悲戀物語0 j七七 四年刊。.^^^《l^^fEmilev^haeren^p--oペルギ—の詩人。マ—テルリンクと共|:ぺルギー新興文舉な代表すう人で、ブロ'-タリャ詩人。現實的 傾向4-有したが-•'•神祕主義,:入り、又、厭世思«を 眘してゐたが、漸次光明的人生觀';向かつ7;0代表的 作品|:「フラマンド雜詠」「午後」「黎明」「修道院」等 が |。(-3",u
ヴェルモット [沸VermouthK名)葡萄酒の原料じ香料か加へれ酒でゝ昧酣に似れ苦みがぁるりィ タリー及び7ランkで製造'うられso,u
"ヴHルレ1ヌ [Paul Marie Verlaine] ® [人] フランスの詩人で、象徴詩派の柱石。其の作-',:「野の調」「華やか*®宴」等*,ゎ名Misgl)",u
"ヴェロナ1ル [veronau (名) [藥] 催眠鎭靜骞無色0結晶、無臭で稍*苦昧か呈し、水1'-僅か1""-溶解するo一间最u、9五瓦以下。",u
"うえ-わらわ-""上童""名)宮中や蠢|:召使はれS童子0 (古語)",u
う-えん [有緣3(名) [憐] 佛|:錄の#■* ;と。,u
う.えん [烏焉J(名)(兩孛の字形炉似.てゐズ誤リ 易いから1_ふ] 文字の誤。,u
"う-えん■•+£ん [迂遠-^©生はりどほい：と凸てぬるいこと0へ,;«£0©道路の曲クてゐて遠い：と〇",u
う^つ——うえん一四七,u
"うお—うかし|うお4 [魚] C動] 魚類の16稱。脊椎勧物の一 ^。すべて水中一一生活-^體^水の羝抗か少くする やう•_!多少側扁,£枋**の1のが大部を占め、脊鰭. 臀酷^尾鰭^胸鰭^胶鰭がぁ-る口胸鰭^腹鰭は體の平衡 4保つ爲のもので、運励|:|1尾鱸か用ひる0又、鱗が ぁって皮*か保®して6る。呼吸1""-11鰓(6*)か用ひ、 又、體內,:浮豳%具へ、水中|:於けう體の浮力の調 aな™る0 !いち [魚市J (名)うかいちば01 いちば [魚市場] (名)魚か赍賈する市®。I-が し [魚河岸] (名)魚市揚の^る河岸。丨-ぎれ  [魚切] (名)不漁の爲、魚の品切と,£る：と。！ ざ [魚座〗(名)©鎌倉時代|:起こっ?;、魚商入の 同業組合oe [天] 北天の星座で、猷帶十二®座の十二*目。！じょうゆ^""魚醬油；一(名)魚類4-原料とムて製し7:«油0「いか*ご醬油」「い'う1-殺油」の類0—-41ん [魚煎^K名)魚の岗 か原料とLて煎胼,う形1""-*し7:も0で、*物などの 材料1""-用0'る。I-だな [魚棚u§®魚類^載 乜て通く棚o®魚類か""*家。さかなや。I-つな 苦 [魚繫] (§魚が串|:?した?っ|;績いて拉ぶ :と。！にかゎ?;|""魚膠] (名)魚頮の骨.皮 尨どから製L?;8o !の-め [魚.目] (名)手足* ど|:生する神經の乳嘴突起の變化し發育し?;1の0 ftの目0やう1""-见えるから''ふ。 丨-ひしお41ひ [魚醬] (う Lほからの魚®。.！へんうう(名)漢字の偏の°蜩.鯉«どの左方'""-ぁ&魚の字0 !み [魚見] (名)魚の所*又,1魚の群y來る狀況 な見分けうこと。又、其の人と其の場所0 !みそ  [魚味,19] (名)魚類を加へて製Lれ昧僧0 ]や  [魚室U名)魚か11i人。又、其®家。—心あれ «水、&(句)他人が己|:親切で^れば，我1亦他人 ,:親切か盡くすかいふo Iと*(句)親密*間*。 丨の釜中に遊ぶが.如し(句)(資治通鑑、筷顺 帝紀の句] 滅亡の.近き|:めるか知らすして徒ら|:生 か偷@むことのう1。丨の目に水見えず(句) bが身1'-關する事,1氣づかぬことの®。—.は江湖 に相gる(初K莊子、大宗師篇の句)悠悠自適してその境遇1'-心づかぬ；tの®o —*H鍋(句)魚 類中で®いの11*であるo Iを得て签0を忘 る(句)(莊子、外物篇の句)その窩か得?:る後、その 語な忘2る：との锣0",u
ヴオ1カル [VOC-K英，形)聲の。聲雉の。,u
"ウオ1キング{walking] (名)競步。此の競技 は何れか一方の足底が地,'-ついてゐ尨けれぱ反則と ""る 〇クオ1ク [waikK名)步行。散步。步道。遊步道。 ウオ—ク-スベ，.— ス [work-space] (名)*®*妃事で紙面な埋める；と-「四方へ逃げる2*10",u
"うおう-ざおう-:;: [右往左往] (名V不規律P ウオ1夕— [water] (名)水。I-クレiン nvater-crane] (名)© [機] 水歷起重機。水壓,: ょって勁かす起重機。©給水营。直接、機關車|:給水 する爲'""-設翯彳石直立した太い管^—クロ^ツ卜rwater-closeう名)便所。声0シユ1卜 fwater.chute] (名)水邊'""-櫓な作り、そ：から斜面0板上':軌道な設け、*丨卜か斜面|:滑走3ぜ.、 その末端で水煙かめげて水上に浮かぱしめる壯怏な 遊戯。Iプレ1ン [gater'ane] (名)水上 飛行機。！ボ1ル [water-ballK名)ゥォータ -*■口 o!ポロp^Bter-poloK名)陸上0パス ヶット*|ル|:似れ氷中遊戯0",u
ヴオヴィルcvaudevme] (名)流行現。踊や唄入の{^。諸链大寄乜。,u
ウオ1ミング-アップ [warmi°g_UPK名)野 球用語C試合開始前の練習運動。う*備蓮動り ウオ1ム-カラ— [warm colour] (名)暖い色赤•黄.-ioンジ色の類。ゥォール-がい [丨街] rwalistreeう名) [地] 紐育に於ける金融の中心地。,u
"うお-たか：U [魚®] (名)""趣み色-镇-好んで魚か捕へ愈ふからといふ。",u
"ウオツカ [露vodka.wodkaK名)蒸溜酒の一種0ラィ麥か糖化醱酵ぜしめ、えか蒸溜して製する-° 酒'8四o乃至六0%か含む。おtr-nシヤ,:産すsoクォッシユIwashK®®86猫用の飴狀轱液。6*池。®汽船*ど0走っれ跡,'-立つ波。©®面1""-水も 引いて薄く色か施すことo HJT便所o fso",u
"ウォッシH -スタンドfWash-standj (名)化粧 ウォッチcwatchj(名)懐中時計。！カメう fwatch-camera] (名)時計型0小寫眞聲 クオ^ツミ£-这] (名)|で、二人が一組,:,£っ て靜か1:旋り踊るもの0又、その音曲0ヮルク0二 人旋廻舞踊。",u
"ヴォルトlyos(名) [理] ®歷の贺用*位。ーォー ムの' 氣抵抗^ 有する導趙|; 、一7'ろ ベ ャの不狻電 氣か發生ゼしめる爲|:耍す4不變電壓0 ウォルフラム.fWolfram}(务 [化] 金顧元素の i o重石又,1ゥォルフラ,'鐵*■となって産すう。硬度 高く*解しMio鋼1'-加へうと、®度を％すから特 妹鋼な製-^又-电球內の織條とし^或はタングス酸 ナトリゥムとIて染色,1用0'KJOタングステンo.—cう"" [I 鋼] (名)(fs3m seel)ゥォルフラムな加へた鋼。|_て0.こう^'T鐵 *] (名) [餓] (""0snamitaゥォルフラムの重なる 颜物。板狀.柱狀.■葉狀•塊狀4t£L、暗褐色又11黑色 金®光澤^-有す20顔料製造,:用ひられう〇 う-か…<£ [羽fcl(名)〇幼蟲が蛹と,1り、後羽‘ 生じて成蟲t?£ること〇0人間|:羽が生えて空中か 飛行する仙人と,£そ~と。丨-と3せん！；羽化 登山；一(名)人間|:羽が生ぇて仙人と«って天|:登 ること0",u
"う-かい...*•二鵜飼-^©鵜が飼ひならして贴4-とら«ること0©總飼な業とすう人〇 © [文] *曲の名。甲斐の石和-'3川®鵜饲の幽越が、B蓮上人 の濟度1""-ょつて成佛する といふ筋。！びS飼 火] (名)鵜飼す*時1""-焚*火。丨-ぶね [鵜飼船] (名] 雜飼かするU つ4'ふ船o1—YI I I -西八__________________t鹈飼部ズ名^上古’賴な使用して魚な捕-朝廷 |:雍る世職とL,;部族o |-道""-彳る：と0",u
"う-かい- [迂囘K名)遠8かま11ることo i11吵 うがい [有涯}(名) [佛] 轉變Iて常住""らぬ世界。 うがい-，*'ひ [嗽'—(名)水,£ども含んで口かすすぐこ と。含嫩o !ぐす9 [漱藥] (名)うがひ|:用ひ る水*。*,んそうざいC含嗽劑.)0 !uやちんTlic 1嗽茶碗] (名)うがひに用ひる茶碗で-飯茶碗ょリ 大4>い0銅•*输製*どのtわう0 うかい-こつ [烏啄腎1(名'-生で?;いこつ。",u
うか-うA [浮浮}(名•副)0'心の落ちつかぬ3ま。 0思慮0«いさま〇,u
"うかが^- [伺J (名] ®うか*,ふことo®下級官 廳から監督官廳r-、下級官吏から監督官1""-、人民から 政府1'-指令な仰ぐこと。®神""|:託宣を乞ふこと0 I-あ1- [司足] (名)しの•ひ6L。ぬさあI。！ しょ [间書] (名)指令か繭ふ爲,:出す文*。丨-ず み [伺濟] (名)伺,:對乙て指令か受け終っ?;:と0 今かが_う-{-f-.K窺ふK他動，ハ四] cうか ごう] の卩語0 「ごう] の口語0",u
"うかが.s--'m伺ふ] (他動’ハ四)(う4, う.かく [羽客] (S仙人。",u
"う-かく [羽翮] (名)0■翮」|1羽の本：1|1れ。っぱさ0 う.がく [有學K名) [佛] 怫道修行上1'-於いて、® 者の位地|:達1,1がら、更|:學修か必要とマる10〇 小乘敎の預流*■一**•不還果の類。",u
"う-がく [右樂] (名)右方で奏すう樂。らかご.う-{'?3.} [窺ふ] (他動*ハ四)〇0 ぞく 〇ひそか,:見う〇0ひそか':時機の至2な待つ〇 ©ひそか,:得ょうと望む0れらふ0 うかご.う-{-:-'} [伺ふK他動' ハ四)0「尋 nsj「問ふ」0敬語。©「おとづれ2」「訪ふ」の敬語。 伺候0•上。®しらべる0ためすo ©神佛|:託宣か 請ふ。",u
"うかさ•る{-""i:t.H浮かさる] (自動-7下二] 物,;氣な取られて落ちつかない。",u
うかし [浮] (名)浮かす1の、9|ち汁0*〇,u
"う8う,じんf宇賀神] (名) [神] 辨財天の资冠中|:め *白蛇^神として祀っれ1の。今か•す{T!-.H浮かす3(他動•サ3)°うか,1:せる0©うさ,:,:せる0 「條に同じo",u
"うか.す{-%!T1K浮かすK他動•サ下二)前 うか•せる{?|""1} [浮かせる3 (他動•サ下j)「うかす」の口描。",u
"うか-たま [宇迦魂•倉稻魂] (名) [神] うか0み うがち [穿] (名-7がつ、、と0 f o う-か0- [迂闊K名)まはりどほいこと。事悄U うといこ-^注意の足らぬこと。！に [狂闊に]  (副)うっかりと〇深く考へす|;0 うがら{7txs:t?} [穿つ] (他動/四)©孔かぁけ •^ほる^^❺つ吾ぬく❶❾せんさくする❹吞一一める。 ©妙所^い0'3うら^^。©^^々。©押分けて進む。 ©寅さ着う0は<〇 rかうかする。 うか-0•く {<,'IH1H.H浮かつく}(自動*力四)う うか-と [浮と] (副)心づかす|:0うっか3>と。",u
うか-ねろ•う7°{S:-'K窺狙ふ] (他動*ハ四• ® 0うかがひねらふ0(古語] ®「とみ」C跡見)の枕 詞。 r食物の神。稻荷0神。素盞嗚尊の御子。 うか-の-みた* [宇迦御魂•倉稻魂K名) [神]  うかび•あが•る{--!- [浮かび上る3 (自動，ラ四)うさ*'がる。,u
"うか■ぶ{-:'} [浮かぶK自動•パ四)0沈ます |:水の上|;^1〇©動いて定まらぬ0©志な得て世 |:出るos思'ひ出す。❻亡銀が解脫して成佛す*0 I,せ [浮瀨3(名)(9安樂|:尨う機僉0©出世マ る機^-",u
"うか.ぶ{-VJ浮かぶ] (他動’パ下二] 0水 の上|:うか|1:せう〇0出世させる〇@思ひ出す〇© 詰誦すう〇0亡*,£どな成佛3せる〇 うか％へる{PS.?} [浮べSK他動，パ下！) 「うかぶ」の口語。 「ふ。斥候o (古語) うか-みi見.間諜K名'-,し11,び'。tのみ。かんて うか•む{--む^4浮む] (他動•マ下二)うかぶ0 うか•むS:LV [浮む] (自動、マ四)うかぶ。",u
"うか0•だて [浮立K务知っnふy。がも [赖鴨] (名) [動] 雁*科の鳥。鳩よリ大吾 く、嘴11黑くして尖リ、羽毛,1瓦|1黑褐色で,|うが* 冬,1白色が加,1io脚11灰白色0",u
"うがやふ含あ^ずの-みCと7Ti::::uB鶴 葺不合尊] t神] 彥火火出見(ls尊の御子。 御母|1蹩玉姬。五瀨*.神日本磐余彥(|--)尊の 御父0 ,",u
う-か6 [族K名)血綠の人0みょり。親族。やから。 (古語] ！やから [親族] (名)0族。一家親族。 i £。(古語]  [浮K名•副)物事1'-心づかtffi然とLて • HC !ぼ*r>幻 [浮®j(名)茫然itてゐ る人か狨っていふ語0,u
うか•る{--バ1} [浮かる] (自動-フ下二)°浮いて.處が定まらぬ。さすらふ。0心が落ちつかぬ。 @心が他|:うつる0@心が定まらぬ0©うっかリし yfo 「.0〇,u
"うか-る穴---受る-自動’ラ搜試驗じ及第マ うかれ--ず''rss;-—} [浮かれ出づ3(自動、ダ下二)©目¢,てもt^<家か,,,^。何心,i く家な出うo®面白う|:うきれつ。",u
"うかれ-お：41 [浮男] (名)浮かれて遊0''あう く男。 うかれ•が6す [浮烏] (§©月夜|:うかれて時 ならす嗚く烏。©夜うかれあるく人o fち0 3かれ-ごころ [浮心] (名)うさうさとし,:氣1 うかれ-さんじ'■•う •••e?r  [浮三重] (名)三重の J o2居で、幽掇,;どか出マ時、凄みか添へ81'-用ひ る'9物。",u
"うかれ丨ずま-.乂浮妻] (名)うかれめt浮女° らかれ--そ0きC浮素見] (名)遊郭の店先‘ひや かLて步孑i11るものo3かれ-ちょう1+-:-浮調子K名] 心の浮立っ 調子oう,1てう1¢上調子""「ぬ人ce逍樂者0",u
"うかれ-びと [浮人] (名)0湏人。一處|;落ちっか うかれ-び*うし?!:::""浮拍子] (§人©心か 浮き立れせ*三昧線など0拍子。",u
"うかれ-ぶ1- [浮節] (务(打1'-ゎぶし] (浪花節)0 うかれ-ぶね [浮*K名)0遊锶の漕船。遊船。© 毖定めすれだょふ船。 「君。遊女。 う.&れ，め [浮女K名)8妓•娼妓*ど®總稱。遊 うかれ-ゆかた1:浮浴衣3(名)浮かれ?;人の着る ""か?:0はで«ゆか,:0",u
